ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8478-029-001,"1804 E STUART AVE, WEST COVINA CA 91791-1940",Single Family Residence,508688,1953,3,2,1218,7125,CURRENT,34.0685139951,-117.907481285
8478-029-002,"1810 E STUART AVE, WEST COVINA CA 91791-1940",Single Family Residence,323946,1953,3,2,1527,7469,CURRENT,34.0685156613,-117.907284559
8478-029-003,"1816 E STUART AVE, WEST COVINA CA 91791-1940",Single Family Residence,324701,1953,3,2,1218,7468,CURRENT,34.0685138958,-117.907083467
8478-029-004,"1820 E STUART AVE, WEST COVINA CA 91791-1940",Single Family Residence,739445,1953,3,2,1479,7459,CURRENT,34.0685121592,-117.9068824
8478-029-005,"1824 E STUART AVE, WEST COVINA CA 91791-1940",Single Family Residence,525184,1953,3,2,1202,7464,CURRENT,34.0685103689,-117.906681145
8478-029-006,"1828 E STUART AVE, WEST COVINA CA 91791-1940",Single Family Residence,341927,1953,3,2,1179,7449,DELINQUENT,34.0685086504,-117.906479874
8478-029-007,"1834 E STUART AVE, WEST COVINA CA 91791-1940",Single Family Residence,970000,1953,3,3,1524,7443,CURRENT,34.0685069918,-117.906278796
8478-029-008,"1838 E STUART AVE, WEST COVINA CA 91791-1940",Single Family Residence,637178,1953,3,2,1467,7440,CURRENT,34.0685052624,-117.906077719
8478-029-009,"1844 E STUART AVE, WEST COVINA CA 91791-1940",Single Family Residence,320825,1953,4,3,1890,7439,CURRENT,34.0685035791,-117.905876549
8478-029-010,"1848 E STUART AVE, WEST COVINA CA 91791-1940",Single Family Residence,272285,1953,3,2,1187,7474,CURRENT,34.0685014501,-117.905674797
8478-029-011,"1805 E HOLLY OAK DR, WEST COVINA CA 91791-1923",Single Family Residence,259817,1954,4,2,1486,7485,CURRENT,34.0681808621,-117.907489168
8478-029-012,"1811 E HOLLY OAK DR, WEST COVINA CA 91791-1923",Single Family Residence,243837,1953,5,2,1514,7303,CURRENT,34.0681938058,-117.90726906
8478-029-013,"1817 E HOLLY OAK DR, WEST COVINA CA 91791-1923",Single Family Residence,343627,1954,4,2,1137,7347,CURRENT,34.0681828945,-117.907060492
8478-029-014,"1821 E HOLLY OAK DR, WEST COVINA CA 91791-1923",Single Family Residence,248792,1954,4,2,1156,7365,CURRENT,34.0681811218,-117.906854972
8478-029-015,"1825 E HOLLY OAK DR, WEST COVINA CA 91791-1923",Single Family Residence,169839,1954,4,2,1115,7380,CURRENT,34.0681793845,-117.906649083
8478-029-016,"1831 E HOLLY OAK DR, WEST COVINA CA 91791-1923",Single Family Residence,828058,1954,4,2,1137,7371,CURRENT,34.0681776178,-117.906443221
8478-029-017,"1835 E HOLLY OAK DR, WEST COVINA CA 91791-1923",Single Family Residence,147174,1954,4,2,1134,7385,CURRENT,34.0681759898,-117.906237373
8478-029-018,"1841 E HOLLY OAK DR, WEST COVINA CA 91791-1923",Single Family Residence,774679,1954,4,2,1362,7518,DELINQUENT,34.0681780778,-117.906029249
8478-029-019,"1845 E HOLLY OAK DR, WEST COVINA CA 91791-1923",Single Family Residence,274861,1953,4,2,1121,8101,CURRENT,34.0681776009,-117.905813783
8478-029-020,"1847 E HOLLY OAK DR, WEST COVINA CA 91791-1923",Single Family Residence,557077,1954,4,2,1134,10118,CURRENT,34.0681507802,-117.905591922
8478-029-021,"1851 E HOLLY OAK DR, WEST COVINA CA 91791-1923",Single Family Residence,231832,1954,4,2,1137,7413,CURRENT,34.0680266216,-117.905442785
8478-029-022,"1909 E WALNUT CREEK PKWY, WEST COVINA CA 91791-1948",Single Family Residence,475133,1954,4,2,1111,7693,CURRENT,34.0678261576,-117.905310613
